age,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days
39,9,3.43,40.61,9,8,1,7,0,0,44,4,3,0,3.0,0.12,57.78,232
56,7,15.97,30.92,8,4,5,21,0,0,14,8,3,2,4.0,0.28,79.83,463
26,6,5.31,77.9,14,6,1,15,0,0,37,3,2,0,4.0,0.08,65.19,432
52,5,15.09,5.0,10,3,5,23,0,0,34,4,1,1,4.0,0.35,84.11,116
40,11,23.72,36.48,18,4,5,17,0,0,33,6,2,4,4.0,0.0,66.22,1135
29,10,17.76,42.6,10,6,7,21,0,0,35,5,3,2,4.0,0.5,100.0,835
41,3,1.88,47.41,10,4,4,3,0,0,16,6,4,1,3.0,0.53,62.28,499
57,10,31.99,51.36,16,3,4,24,1,0,6,11,4,4,5.0,0.28,33.86,477
26,8,29.0,38.84,10,3,2,9,0,0,21,6,2,2,4.0,0.24,47.19,746
30,9,11.37,52.94,14,6,4,22,0,0,29,5,2,0,1.0,0.26,55.96,207
57,10,15.75,30.0,15,4,3,12,0,0,2,7,1,2,5.0,0.61,88.48,148
59,11,19.1,66.61,18,3,0,16,0,0,4,6,4,4,4.0,0.05,73.3,409
34,8,16.57,103.22,11,1,6,7,0,0,29,6,2,1,4.0,0.4,79.66,511
24,5,18.15,44.89,14,6,3,20,0,0,43,4,2,5,4.0,0.58,51.97,483
34,8,14.56,20.13,12,3,4,7,1,0,12,11,1,1,2.0,0.48,88.87,146
41,9,8.14,31.38,17,4,5,20,0,0,40,6,3,1,4.0,0.4,65.2,1002
19,7,6.16,48.6,15,7,8,12,0,0,5,5,0,2,3.0,0.25,65.38,1005
52,7,2.94,35.68,14,6,7,22,0,0,18,6,1,2,3.0,0.05,47.26,992
45,11,13.99,41.9,12,3,7,14,1,0,43,8,3,1,4.0,0.89,79.25,99
36,8,3.94,30.47,8,7,3,8,0,0,38,5,4,3,4.0,0.73,56.15,761
50,5,9.83,18.08,14,3,3,19,0,0,14,6,2,1,3.0,0.7,44.28,825
38,6,2.29,50.45,12,5,7,16,1,0,16,4,2,2,4.0,0.3,87.25,476
27,8,7.81,18.76,8,6,2,10,0,0,36,6,4,2,3.0,0.73,69.45,264
26,10,9.45,42.54,11,8,3,15,0,0,2,10,6,0,3.0,0.97,99.15,286
55,7,5.95,36.22,16,4,4,3,2,0,26,9,4,2,3.0,0.33,80.82,778
23,7,10.79,35.44,17,6,8,4,0,0,39,4,0,0,4.0,0.4,92.08,908
59,8,3.95,49.58,13,6,4,12,0,1,12,5,1,1,4.0,0.87,63.99,267
52,6,20.98,48.0,17,5,6,12,1,0,34,5,3,0,5.0,0.78,76.46,851
35,6,13.06,22.97,13,5,2,6,0,0,41,8,2,3,3.0,0.96,54.71,1083
36,3,10.54,80.93,9,9,2,20,1,0,37,6,5,2,3.0,0.84,56.12,878
22,7,14.69,8.6,12,4,3,11,1,0,13,11,2,0,4.0,0.73,31.2,608
42,9,20.34,58.64,11,3,3,14,0,0,17,7,3,2,4.0,0.66,46.33,302
28,10,6.66,70.86,13,0,5,7,1,0,22,6,5,1,3.0,0.87,89.52,878
27,13,7.15,22.75,14,5,3,16,0,1,38,2,2,1,2.0,0.37,69.57,1136
34,11,7.0,49.89,9,6,2,24,0,0,0,6,2,2,3.0,0.56,60.74,17
53,10,30.54,84.06,8,5,3,23,2,1,31,5,1,2,4.0,0.32,65.5,930
43,5,14.13,56.86,13,2,11,16,0,0,4,8,6,1,4.0,0.03,60.4,345
48,5,11.49,35.27,18,7,5,18,1,0,4,6,2,3,3.0,0.9,73.03,602
49,5,9.07,51.15,14,1,5,22,1,0,19,3,1,2,4.0,0.23,46.42,948
38,7,8.57,75.4,7,2,0,16,0,1,8,8,2,0,4.0,0.96,63.51,365
35,11,2.57,10.16,12,0,5,18,2,1,19,3,1,4,4.0,0.79,31.5,201
35,11,7.91,44.03,11,4,3,15,0,0,29,3,5,2,1.0,0.35,46.1,608
18,9,6.15,25.39,14,4,1,15,0,0,8,8,2,2,5.0,0.63,63.48,131
31,3,2.39,70.43,10,7,2,17,0,0,13,4,3,3,4.0,0.29,70.02,936
25,8,8.01,31.62,7,7,7,20,0,0,10,8,2,0,4.0,0.66,70.75,383
19,6,10.28,29.94,10,5,2,12,0,0,40,8,5,2,4.0,0.2,40.08,875
32,7,14.22,7.53,9,4,5,8,1,1,44,5,2,3,4.0,0.91,76.23,733
51,8,9.05,74.09,11,5,3,14,0,0,9,11,2,3,5.0,0.66,76.37,418
53,10,16.88,25.6,12,6,2,17,0,0,9,7,2,1,4.0,0.8,79.76,858
18,6,5.5,54.46,12,4,3,4,2,0,31,5,0,1,4.0,0.47,81.98,351
38,7,14.55,44.26,10,4,2,3,2,0,34,4,8,3,4.0,0.19,42.7,676
59,4,24.29,71.25,14,4,3,3,0,0,19,6,4,2,2.0,0.55,81.93,448
18,8,26.33,31.11,15,4,6,13,0,0,19,5,0,4,3.0,0.58,64.02,688
49,15,5.93,32.98,20,4,3,22,1,0,28,11,2,0,4.0,0.61,88.58,209
37,6,4.48,5.0,7,6,4,24,0,1,25,5,5,2,3.0,0.98,64.78,1105
53,6,10.95,35.77,10,3,3,23,1,0,17,6,3,3,4.0,0.56,63.23,328
56,6,12.6,59.02,10,7,4,12,0,0,2,7,3,1,4.0,0.69,52.99,210
47,5,11.06,57.9,12,2,1,4,0,0,35,6,5,3,4.0,0.98,56.27,777
24,7,6.72,47.77,9,3,5,3,0,0,12,8,3,1,3.0,0.77,58.08,785
39,9,2.57,55.27,10,3,2,22,1,1,32,3,7,1,2.0,0.74,71.08,32
27,8,13.8,79.4,12,7,8,21,0,0,40,3,6,2,5.0,0.1,66.16,1000
25,12,8.76,74.29,13,7,4,12,0,0,3,6,5,3,3.0,0.78,63.06,1122
44,8,8.67,12.03,12,5,3,7,0,0,0,4,3,1,3.0,0.64,100.0,1086
27,11,39.12,74.69,16,4,2,3,0,0,7,7,1,1,4.0,0.64,95.62,845
31,8,19.63,44.41,14,3,2,15,1,0,41,8,4,2,4.0,0.18,52.52,161
28,11,22.45,39.86,9,5,4,24,0,0,21,10,4,1,4.0,0.17,52.25,166
23,11,9.6,33.68,5,3,3,7,0,0,2,7,1,7,4.0,0.82,61.85,587
38,5,11.14,39.23,11,5,3,6,0,0,3,2,2,4,4.0,0.06,79.82,546
50,5,14.11,59.11,11,2,4,20,0,1,3,8,6,5,3.0,0.99,61.1,141
36,6,2.93,62.3,12,4,4,11,0,0,7,6,3,1,4.0,0.61,65.71,41
56,5,26.46,44.77,12,4,1,9,1,0,28,4,1,1,5.0,0.21,54.48,1049
41,7,7.83,34.65,16,4,6,19,0,0,37,7,4,1,4.0,0.25,41.32,31
35,8,7.11,40.1,12,4,3,22,0,0,28,6,0,4,4.0,0.67,59.4,821
52,6,5.0,40.82,13,4,4,8,0,1,16,5,2,3,5.0,0.3,42.43,516
54,8,10.34,44.1,17,6,1,21,0,0,21,6,2,0,3.0,0.42,70.29,256
36,9,15.03,56.83,13,4,6,21,0,1,28,7,5,1,5.0,0.65,44.59,1156
41,15,19.33,79.47,15,6,4,13,0,0,22,12,3,1,1.0,0.56,72.26,95
51,5,9.12,66.56,12,7,2,21,1,0,31,8,1,0,4.0,0.93,72.22,252
39,3,11.88,40.33,17,4,4,22,0,0,30,6,3,8,5.0,0.65,34.4,629
21,4,22.08,29.43,9,4,3,7,1,0,10,4,0,0,3.0,0.12,92.37,891
27,12,13.24,49.68,18,7,8,6,0,0,17,4,3,4,4.0,0.38,67.85,1147
19,11,17.97,70.81,7,6,5,6,0,1,12,5,1,2,4.0,0.15,62.75,50
25,6,10.14,67.93,9,0,7,12,2,0,23,5,5,1,4.0,0.88,58.91,849
50,7,4.49,58.77,11,8,6,5,1,0,20,5,7,1,3.0,0.06,55.48,376
55,7,5.06,43.64,14,4,2,9,1,0,3,4,4,2,4.0,0.42,56.51,710
45,9,14.04,63.22,15,11,3,22,0,0,7,6,2,2,4.0,0.84,49.75,501
27,6,17.06,20.31,14,5,4,16,0,0,36,8,4,4,3.0,0.03,43.68,266
18,9,16.71,13.68,9,6,5,23,0,0,38,3,0,1,5.0,0.86,90.49,347
51,7,32.16,60.89,11,4,4,15,0,0,25,8,1,2,4.0,0.57,64.23,1030
20,10,2.3,49.78,14,5,5,10,1,0,24,3,8,1,4.0,0.77,37.18,200
26,9,6.67,63.72,9,5,1,14,0,0,27,5,0,3,4.0,0.92,69.25,586
22,10,2.0,50.08,17,4,6,12,0,0,28,11,6,0,3.0,0.04,74.92,834
59,9,4.94,37.49,9,5,5,19,0,0,23,2,4,1,4.0,0.59,64.09,1071
27,12,18.26,42.77,14,6,7,8,0,0,15,6,5,1,4.0,0.46,48.73,845
29,8,32.6,35.54,8,4,5,24,0,1,28,4,1,1,3.0,0.87,61.32,718
35,11,28.42,40.31,12,3,4,24,0,0,7,5,2,2,3.0,0.16,55.79,325
38,12,5.52,79.98,11,6,5,13,1,0,1,7,4,2,4.0,0.91,80.48,491
38,8,11.14,71.98,14,3,5,19,0,1,8,10,2,2,5.0,0.27,53.12,300
18,7,23.07,43.28,13,6,5,5,0,0,15,4,2,3,4.0,0.38,37.41,430
20,11,41.28,26.3,13,3,6,15,0,0,25,5,8,3,4.0,0.5,88.05,289
22,11,5.37,28.67,7,6,7,14,0,0,12,4,2,3,3.0,0.83,41.99,1058
42,7,12.35,42.34,13,3,2,15,0,0,18,3,3,4,4.0,0.54,77.42,712
25,8,5.24,32.1,16,2,5,17,1,0,41,3,4,6,4.0,0.48,65.04,661
34,11,7.48,18.01,12,6,3,15,0,1,43,9,3,2,4.0,0.56,68.47,1140
26,3,3.03,44.62,16,10,2,11,0,0,43,8,5,1,3.0,0.28,42.57,507
49,9,17.37,34.01,11,7,3,17,0,0,37,5,3,1,3.0,0.58,59.96,874
23,18,19.3,53.16,11,4,1,7,0,0,0,4,5,3,1.0,0.6,70.45,87
57,8,2.33,34.77,15,3,4,18,0,0,42,4,2,3,3.0,0.66,45.28,1068
38,5,8.24,5.0,7,6,4,17,0,0,23,9,2,3,5.0,0.23,89.47,1148
24,7,2.88,55.4,12,6,3,22,0,0,29,7,2,5,5.0,0.56,82.31,367
24,9,10.89,58.08,14,1,3,18,0,0,24,10,2,3,5.0,0.52,100.0,160
56,6,9.74,48.2,10,4,6,17,2,0,41,4,0,2,4.0,0.4,75.36,344
44,6,2.31,49.49,10,2,6,23,0,0,31,3,3,1,3.0,0.77,33.06,240
25,8,12.05,47.26,12,5,4,6,1,0,28,6,1,2,5.0,0.81,73.96,1164
26,8,11.82,117.55,13,7,2,8,0,0,43,11,6,2,2.0,0.84,93.32,933
45,4,1.37,67.44,14,4,1,6,0,0,3,3,1,1,4.0,0.67,63.41,950
32,12,9.42,30.41,6,7,8,13,2,0,12,5,2,2,4.0,0.01,82.57,217
19,5,11.14,36.14,15,4,6,14,1,0,22,9,5,0,5.0,0.72,51.35,196
24,8,4.36,5.0,8,5,3,21,0,0,19,5,2,4,5.0,0.14,75.71,1031
35,12,10.79,38.24,12,7,2,23,0,0,17,4,1,2,3.0,0.6,75.63,149
39,11,15.04,51.11,14,5,3,5,0,0,26,9,1,1,3.0,0.34,68.28,273
27,7,13.61,56.34,14,6,2,11,0,0,4,5,2,1,4.0,0.69,58.51,322
50,4,13.31,68.01,11,5,2,24,0,0,11,8,3,3,3.0,0.98,60.87,8
24,6,2.1,82.06,12,7,2,17,0,0,1,4,3,0,4.0,0.06,80.13,74
20,5,14.8,82.05,7,4,2,8,0,1,44,7,1,0,3.0,0.98,61.84,190
31,7,5.67,49.61,11,7,5,8,0,0,26,8,3,1,2.0,0.7,73.59,345
53,11,8.86,35.8,18,5,7,16,0,1,15,5,2,1,4.0,0.57,76.28,618
30,8,21.56,17.06,8,6,1,14,1,0,25,6,3,1,4.0,0.42,69.18,595
33,8,35.12,20.64,11,10,5,11,0,0,40,6,3,2,5.0,0.47,65.72,1004
33,6,10.32,35.58,15,5,4,14,0,1,29,3,5,0,4.0,0.47,81.11,36
22,8,9.86,89.45,13,2,1,10,1,0,8,7,1,1,5.0,0.49,64.76,43
42,9,11.14,56.31,14,5,2,10,0,1,38,11,4,2,5.0,0.86,52.58,478
55,13,10.52,70.13,19,9,6,16,1,0,22,8,5,2,2.0,0.05,54.76,807
55,6,45.86,41.32,7,8,2,24,0,1,7,3,4,0,5.0,0.3,64.22,144
55,10,9.81,46.43,17,3,4,4,0,0,40,7,3,4,4.0,0.43,34.43,927
56,8,22.43,55.75,21,5,3,22,0,0,26,9,3,3,4.0,0.26,45.48,144
58,8,11.67,74.15,11,4,2,11,0,0,20,9,5,2,5.0,0.68,81.23,639
43,13,16.66,33.8,11,1,6,6,0,1,35,5,1,1,2.0,0.52,56.72,162
30,13,28.7,53.77,9,2,4,12,0,1,19,4,3,2,3.0,0.32,52.0,478
43,9,35.81,67.96,8,2,2,17,0,0,1,8,3,2,3.0,0.37,64.53,671
18,9,22.03,24.39,17,5,6,11,1,0,44,6,5,1,1.0,0.71,31.72,480
25,6,6.44,8.7,17,1,4,22,0,0,28,12,5,3,3.0,0.95,52.33,692
21,3,12.95,62.42,14,2,4,9,0,0,25,5,1,4,4.0,0.81,80.39,165
38,9,13.09,7.09,13,4,5,19,0,0,22,10,2,1,5.0,0.54,100.0,205
39,10,10.66,45.27,14,10,8,22,0,0,2,8,2,6,5.0,0.44,38.26,315
54,10,10.26,61.58,16,5,6,3,0,1,41,5,2,2,1.0,0.92,70.54,1008
20,6,34.61,14.97,17,7,3,11,0,0,39,2,2,1,2.0,0.21,94.32,431
36,11,1.56,17.39,15,3,5,6,0,0,4,3,2,5,4.0,0.5,82.99,727
18,9,15.55,48.37,11,9,6,4,1,0,24,7,0,2,4.0,0.35,72.4,617
46,6,28.22,72.08,6,8,3,18,0,0,21,2,2,2,4.0,0.72,83.68,439
40,9,37.25,52.82,7,4,3,22,0,0,34,5,3,1,3.0,0.21,67.54,1186
50,4,3.32,48.16,10,4,3,4,1,0,32,8,4,1,4.0,0.43,74.54,885
58,9,16.15,40.19,20,4,6,18,1,0,22,7,1,0,4.0,0.53,65.3,999
40,7,8.22,34.18,16,2,3,22,0,0,3,5,2,3,4.0,0.96,16.91,856
22,8,6.34,68.59,8,4,5,8,0,0,10,1,4,2,3.0,0.25,57.99,841
24,5,6.95,40.91,13,3,3,9,0,1,17,6,4,2,3.0,0.95,68.75,588
23,7,8.27,60.48,11,6,6,4,1,0,3,4,5,3,4.0,0.93,41.4,447
39,10,29.21,29.91,15,7,11,4,0,0,35,4,2,0,4.0,0.87,68.52,1021
30,5,3.31,19.76,18,7,2,16,1,2,41,4,3,2,3.0,0.88,64.32,576
29,8,27.16,69.41,7,0,4,18,0,0,21,6,6,0,3.0,0.17,60.01,808
21,7,0.9,77.53,18,7,4,19,0,0,2,5,2,0,2.0,0.55,43.85,783
25,8,6.78,38.23,14,6,5,24,1,0,1,4,3,5,4.0,0.79,41.68,494
54,4,6.72,79.43,13,5,3,4,0,0,22,7,5,4,5.0,0.32,53.93,965
48,3,16.27,36.7,11,6,6,16,1,0,42,8,5,4,5.0,0.06,48.31,608
54,6,13.75,40.46,10,8,8,22,1,0,34,4,5,3,4.0,0.67,72.73,627
43,6,5.07,47.7,9,3,5,22,0,0,25,5,4,3,4.0,0.5,78.13,849
25,7,10.43,37.16,12,4,4,24,0,0,21,2,7,1,4.0,0.39,86.38,305
57,8,6.92,58.98,10,8,7,15,0,0,0,3,2,0,3.0,0.42,89.94,969
50,12,17.3,38.06,14,6,5,20,2,0,23,8,3,2,4.0,0.61,44.74,101
46,7,5.62,14.74,8,6,6,3,0,0,32,8,7,3,3.0,0.04,60.57,151
22,7,10.33,55.39,20,5,3,9,3,0,40,3,2,1,5.0,0.41,49.7,1030
45,9,11.34,82.7,9,7,4,11,0,1,44,8,4,3,4.0,0.87,73.12,326
57,9,22.55,54.86,15,6,4,3,0,0,43,12,2,1,5.0,0.8,50.23,493
34,8,21.9,17.98,13,3,5,11,0,1,38,10,3,1,4.0,0.49,51.07,20
40,9,16.28,72.51,15,2,3,15,1,0,23,8,0,1,3.0,0.83,39.91,846
26,6,18.6,43.76,13,6,2,11,0,0,40,4,4,0,5.0,0.34,29.23,515
19,12,38.21,66.77,13,4,8,21,0,0,41,7,1,2,4.0,0.29,55.98,327
49,6,9.16,8.74,7,6,7,13,1,0,2,3,6,2,5.0,0.12,85.06,855
48,8,7.71,5.0,13,7,2,16,2,0,8,10,4,3,3.0,0.99,84.27,513
24,9,22.29,59.22,10,5,8,19,1,0,40,8,3,0,2.0,0.27,61.18,1095
47,7,20.58,48.94,11,4,3,10,0,0,3,8,1,1,2.0,0.0,75.31,702
20,9,1.51,42.9,9,3,0,4,0,0,0,2,1,2,3.0,0.55,93.2,695
26,6,20.89,48.92,9,7,3,19,1,0,0,7,4,0,5.0,0.91,66.5,45
27,10,8.47,54.86,21,3,5,21,1,0,44,7,4,1,3.0,0.43,89.86,379
43,6,12.13,30.79,9,5,1,24,1,0,4,7,1,2,3.0,0.57,31.29,507
18,11,8.1,15.18,12,7,1,14,0,0,10,6,7,2,4.0,0.12,69.91,624
47,12,20.76,85.1,6,5,4,17,0,0,1,8,4,2,4.0,0.69,85.52,68
55,11,28.2,49.16,17,8,3,3,0,0,34,5,1,2,3.0,0.94,75.89,16
32,10,4.09,62.21,17,5,5,15,0,0,37,5,3,5,3.0,0.69,71.36,1164
42,8,5.75,17.03,8,5,4,16,2,0,33,6,3,2,4.0,0.32,57.08,798
23,12,7.83,42.39,14,8,7,23,0,1,3,6,2,5,4.0,0.06,63.3,608
35,12,11.95,37.97,6,6,5,8,2,0,36,4,2,1,4.0,0.25,63.03,693
18,12,6.53,30.01,7,7,5,24,0,0,35,5,5,3,4.0,0.12,55.15,1153
20,8,15.46,37.62,13,5,2,20,0,0,32,2,5,1,3.0,0.47,77.38,251
34,6,5.25,61.22,16,6,3,6,1,0,33,2,3,3,4.0,0.92,68.03,101
25,9,2.31,55.27,9,4,1,18,0,1,5,9,1,3,5.0,0.84,92.44,711
57,3,12.95,28.22,13,5,5,19,2,1,35,7,2,0,4.0,0.81,47.76,762
34,9,7.42,19.2,9,1,2,19,0,0,33,3,3,1,4.0,0.55,89.49,761
42,4,5.79,55.58,15,5,1,17,0,0,1,3,3,1,4.0,0.52,46.22,443
58,7,32.04,43.25,11,5,6,22,0,0,11,11,3,2,4.0,0.02,84.57,489
29,3,4.28,64.36,13,8,2,12,1,0,0,13,2,1,4.0,0.7,39.54,1122
46,9,9.67,40.69,9,1,4,13,1,0,5,8,3,2,3.0,0.69,73.22,115
42,9,7.84,20.43,9,3,5,13,0,0,12,6,3,2,4.0,0.73,81.88,828
53,12,3.92,11.29,11,5,4,9,0,0,30,5,8,2,3.0,0.62,81.93,179
42,7,11.52,52.28,13,3,3,14,0,0,39,8,4,3,2.0,0.37,56.9,421
46,10,12.27,37.01,10,5,5,5,0,0,12,7,3,1,3.0,0.91,79.59,579
28,8,16.82,26.71,16,3,6,12,0,0,41,6,0,2,4.0,0.75,69.14,706
21,6,16.35,55.74,11,4,1,14,1,1,21,4,3,0,3.0,0.36,38.46,457
31,7,6.35,37.8,14,4,2,8,0,0,29,8,2,2,3.0,0.02,61.19,1179
55,6,11.15,58.54,7,2,1,16,0,0,43,2,2,2,4.0,0.56,70.02,1030
34,6,20.2,5.0,19,4,9,5,1,0,4,10,1,2,2.0,0.95,71.42,1094
19,19,6.87,59.4,16,4,5,15,0,0,26,4,3,3,2.0,0.4,44.15,196
25,11,20.72,28.63,17,2,1,7,0,0,37,5,4,3,3.0,0.31,64.68,47
53,11,21.83,29.76,13,4,5,12,0,1,40,7,2,2,2.0,0.15,52.01,246
27,7,16.99,52.94,17,5,3,11,0,0,2,11,4,2,4.0,0.96,73.79,829
24,6,43.27,24.08,16,7,4,22,0,0,20,7,5,2,4.0,0.32,64.21,344
53,12,9.52,70.71,10,5,7,12,0,0,31,4,3,0,4.0,0.92,73.55,230
33,9,24.41,60.35,13,1,3,11,1,1,6,3,3,0,2.0,0.59,82.56,1134
31,11,5.98,44.11,8,4,5,13,0,0,43,3,1,0,2.0,0.29,61.72,737
33,10,13.02,28.21,7,0,6,22,0,0,13,5,3,4,4.0,1.0,65.31,237
42,7,10.6,49.58,20,4,1,11,0,0,38,6,4,3,5.0,0.2,58.62,1011
58,7,19.52,89.71,14,3,2,15,1,0,32,4,2,2,3.0,0.49,64.75,1052
21,6,8.14,69.65,14,4,8,12,1,0,28,6,1,1,4.0,0.41,68.64,522
46,8,12.69,34.36,16,8,4,10,0,0,23,1,2,3,4.0,0.03,62.38,924
23,6,29.27,90.45,12,5,9,24,0,0,42,7,5,3,4.0,0.67,56.31,464
18,6,14.26,5.0,15,2,3,24,1,0,16,7,2,0,3.0,0.11,66.49,881
56,10,16.58,45.76,10,6,2,9,0,0,40,7,5,1,2.0,0.8,53.97,486
18,5,42.15,40.9,11,5,4,20,1,0,35,3,3,1,5.0,0.73,68.38,738
57,10,13.92,40.31,17,6,2,7,0,1,5,6,3,2,3.0,0.39,52.78,335
20,8,7.21,40.31,11,3,0,17,0,1,16,9,6,0,2.0,0.22,60.19,149
18,8,8.7,7.3,6,8,5,3,1,0,44,6,4,5,4.0,0.35,65.91,582
18,4,19.29,45.33,18,2,6,16,0,2,7,4,4,1,1.0,0.72,52.49,1064
56,11,12.19,51.06,17,4,2,17,0,1,12,8,2,3,4.0,0.05,65.6,197
38,8,12.56,47.55,13,4,5,11,0,0,14,1,2,4,5.0,0.77,42.67,234
47,4,6.41,24.14,12,5,3,15,1,0,25,9,4,3,4.0,0.67,74.58,413
49,9,6.54,50.69,13,6,6,13,1,0,34,14,1,3,2.0,0.33,66.44,740
50,17,25.24,47.49,11,5,4,16,1,0,22,7,4,1,4.0,0.05,56.05,405
39,12,19.39,65.59,12,7,6,3,0,0,28,7,7,3,4.0,0.66,72.65,1067
47,8,13.67,60.7,11,4,5,16,1,1,30,6,2,2,4.0,0.76,61.5,734
21,6,17.22,5.27,17,9,6,6,0,0,37,3,0,1,4.0,0.08,87.81,1106
40,13,7.84,43.5,6,7,2,23,1,0,3,5,6,3,1.0,0.21,42.65,721
42,10,2.49,73.15,11,2,5,7,0,0,20,6,3,2,4.0,0.03,61.89,298
29,6,14.36,31.99,14,5,2,3,0,0,20,7,3,3,4.0,0.72,78.07,480
34,6,7.16,55.62,13,3,2,8,0,0,13,10,4,1,4.0,0.78,57.82,878
32,8,8.55,62.65,12,7,5,15,0,0,38,2,3,1,4.0,0.57,92.53,174
27,8,26.4,53.18,16,5,5,23,1,0,16,7,6,3,4.0,0.31,75.45,1137
52,9,14.59,16.11,15,7,5,24,0,0,35,4,3,5,3.0,0.65,46.24,1026
46,4,0.34,5.0,9,4,5,11,0,0,44,3,3,1,3.0,0.31,70.58,840
29,10,3.81,42.11,11,6,4,14,1,1,36,10,3,3,4.0,0.44,49.71,484
18,8,28.34,81.23,10,2,2,3,1,0,39,5,2,2,4.0,0.28,69.15,1103
18,9,12.59,20.96,16,2,5,6,1,0,9,4,1,2,3.0,0.94,39.42,489
27,10,8.8,55.21,15,6,5,22,0,0,32,1,2,0,4.0,0.27,83.57,829
35,5,13.64,41.73,10,4,3,6,1,0,42,2,1,2,5.0,0.59,57.4,191
19,7,32.02,21.71,8,6,3,19,1,0,41,2,1,3,5.0,0.56,81.43,629
25,10,15.59,71.33,8,3,5,23,0,1,0,6,3,2,5.0,0.0,69.77,245
39,13,2.79,55.4,9,5,2,3,1,1,12,4,0,3,4.0,0.39,100.0,578
39,7,25.06,36.33,19,6,2,8,0,0,9,8,1,3,3.0,0.66,74.56,306
43,8,8.24,28.34,13,6,0,6,1,1,4,5,5,4,4.0,0.21,44.67,530
43,11,21.49,43.68,13,3,3,15,0,0,43,4,5,6,5.0,0.48,63.4,448
26,9,22.84,50.19,8,5,3,9,0,0,23,6,3,1,2.0,0.71,60.11,960
38,10,8.64,68.03,4,6,7,4,0,0,3,2,3,2,4.0,0.41,76.45,1051
48,3,8.8,69.42,13,7,3,21,1,0,8,4,3,1,2.0,0.64,64.31,1057
23,7,14.67,74.79,14,6,7,14,0,0,11,7,4,0,4.0,0.25,63.85,990
31,6,12.71,61.19,13,10,3,15,1,1,10,6,2,1,4.0,0.47,68.06,411
50,5,9.65,80.21,13,6,5,14,1,0,18,9,2,1,4.0,0.76,100.0,1011
24,8,30.65,61.31,9,8,4,5,0,1,29,9,3,1,5.0,0.46,69.48,370
41,9,19.48,86.11,15,4,4,3,1,0,21,5,0,3,4.0,0.61,66.65,1189
26,14,12.05,73.75,8,1,3,4,0,1,1,8,4,3,1.0,0.8,66.18,365
28,15,7.06,42.69,14,9,4,18,2,0,36,4,4,1,1.0,0.81,55.87,942
40,8,8.52,39.85,8,2,2,10,0,0,26,4,4,1,3.0,0.52,80.64,620
19,9,26.69,85.1,16,5,2,15,2,1,2,6,3,4,4.0,0.53,88.89,625
32,10,3.5,38.25,8,9,3,24,1,1,24,6,0,1,4.0,0.37,57.57,311
52,4,16.88,40.65,12,3,7,10,1,1,42,5,3,0,4.0,0.99,20.88,1005
53,10,13.6,50.61,13,3,2,10,0,0,10,5,2,4,4.0,0.48,56.29,470
45,5,14.21,57.07,12,10,5,4,2,0,40,7,0,1,3.0,0.61,52.2,84
56,7,21.77,85.54,7,3,5,24,0,1,28,4,3,1,5.0,0.54,30.78,24
21,16,8.45,38.14,11,4,4,22,0,0,9,8,7,4,3.0,0.21,82.71,861
27,11,7.62,53.43,16,1,1,21,0,0,37,4,2,1,3.0,0.16,69.54,411
23,9,6.72,44.17,8,4,6,4,1,1,29,10,1,1,4.0,0.02,82.74,265
47,5,13.32,88.8,9,2,4,5,1,0,21,6,4,0,4.0,0.38,55.3,1095
52,4,13.77,70.15,10,3,3,9,1,0,8,8,2,4,3.0,0.25,64.02,1080
27,5,10.21,27.11,11,4,2,6,1,0,23,4,3,1,4.0,0.86,73.79,521
49,8,12.56,65.68,14,9,2,13,1,0,24,8,1,3,4.0,0.92,52.85,937
59,7,18.77,59.04,10,5,1,13,0,1,14,8,2,3,4.0,0.21,69.5,298
59,6,21.3,101.76,13,6,5,13,0,0,4,7,6,3,4.0,0.84,42.87,329
20,13,9.19,44.68,4,9,4,14,0,0,26,6,5,2,4.0,0.49,61.29,615
43,5,11.83,36.85,6,3,1,12,0,0,18,8,4,2,4.0,0.25,64.36,1138
32,9,6.87,32.57,9,7,2,24,0,0,22,5,4,4,1.0,0.87,83.69,225
34,8,12.4,52.96,17,5,1,17,1,1,32,5,4,0,5.0,0.48,73.78,856
44,8,10.96,47.75,8,3,3,23,0,0,28,4,2,0,4.0,0.69,66.1,982
35,5,15.32,47.42,6,3,4,18,0,0,40,10,0,3,2.0,0.7,68.02,748
36,10,10.16,42.17,19,8,4,15,0,1,27,7,0,3,4.0,0.68,60.84,755
29,9,15.05,53.39,13,8,4,19,0,0,39,6,5,0,4.0,0.41,63.39,732
41,10,15.22,50.62,6,4,5,21,0,0,1,5,1,0,4.0,0.41,74.13,959
22,4,25.02,47.38,16,1,5,15,0,0,44,3,0,2,4.0,0.22,49.61,632
41,7,20.26,61.95,11,1,7,10,0,0,3,6,3,0,5.0,0.16,91.33,28
44,12,19.21,56.14,7,5,7,15,0,0,8,9,1,2,3.0,0.73,50.44,572
47,8,10.83,30.05,14,6,4,7,0,0,29,2,3,0,4.0,0.9,58.68,836
32,7,4.27,29.72,6,4,6,3,0,1,9,3,3,3,4.0,0.38,58.1,1039
55,5,11.57,64.54,14,8,2,20,0,0,43,3,3,1,4.0,0.62,67.23,987
